Subject,Topic,SubTopic,Question,Answer,Done,ReviewLater,Duplicate,LessImportant,Starred,Order,SubjectOrder,TopicOrder,SubTopicOrder,SrsDue,SrsStreak
Previous Question Bank,Core Java,Collections,Understanding TreeMap in Java,,false,false,false,false,false,25,3,3,0,,0
Previous Question Bank,Core Java,Collections,compareTo() method uses,"The compareTo() method compares two objects and returns -1, 0, or 1 based on the comparison result.",false,false,false,false,false,26,3,3,0,,0
Previous Question Bank,Core Java,Basic Programs,Write java code to find missing values from an array?,,false,false,false,false,false,0,3,11,0,,0
Previous Question Bank,Core Java,Collections,What is collections?,,false,false,false,false,false,27,3,3,0,,0
Previous Question Bank,Core Java,Collections,Difference between collections and streams?,,false,false,false,false,false,28,3,3,0,,0
Previous Question Bank,Core Java,Collections,Which one is faster (set or hashmap)? explain,,false,false,false,false,false,29,3,3,0,,0
Previous Question Bank,Core Java,Error vs Exception,What is checked and unchecked exceptions?,,false,false,false,false,false,16,3,4,0,,0
Previous Question Bank,Core Java,Collections,How to check if a hashmap has this(any value) value?,,false,false,false,false,false,30,3,3,0,,0
Previous Question Bank,Core Java,Collections,What is thread safe in hashmap?,,false,false,false,false,false,31,3,3,0,,0
Previous Question Bank,Core Java,Collections,Difference between hashmap and set?,,false,false,false,false,false,32,3,3,0,,0
Previous Question Bank,Core Java,Collections,What are all the methods in hashmap?,,false,false,false,false,false,33,3,3,0,,0
Previous Question Bank,Core Java,Multi-threading,What is synchronization in java?,,false,false,false,false,false,43,3,6,0,,0
Previous Question Bank,Core Java,Java features,What are all the methods of stream api?,,false,false,false,false,false,17,3,2,0,,0
Previous Question Bank,Core Java,Java features,What is Reduce method in stream?,,false,false,false,false,false,18,3,2,0,,0
Previous Question Bank,Core Java,Java features,Difference between stream and parallel stream?,,false,false,false,false,false,19,3,2,0,,0
Previous Question Bank,Core Java,Java features,What is optional api? & List Methods of optional,,false,false,false,false,false,20,3,2,0,,0
Previous Question Bank,Core Java,Java features,Diff between Optional.Of(object) and Optional.NullableOf(Object),,false,false,false,false,false,21,3,2,0,,0
Previous Question Bank,Core Java,Error vs Exception,How to create customized exception?,,false,false,false,false,false,17,3,4,0,,0
Previous Question Bank,Core Java,Misc,What is interceptors in corejava?,,false,false,false,false,false,47,3,5,0,,0
Previous Question Bank,Core Java,Collections,How to remove duplicates from list without using set?,,false,false,false,false,false,34,3,3,0,,0
Previous Question Bank,Core Java,Basic Programs,How to find the sum of the ages of an emplyees for age >35 using stream api?,,false,false,false,false,false,1,3,11,0,,0
Previous Question Bank,Core Java,Misc,What is serialization and deserialization?,,false,false,false,false,false,48,3,5,0,,0
Previous Question Bank,Core Java,Java Strings,What is immutable class?,,false,false,false,false,false,7,3,9,0,,0
Previous Question Bank,Core Java,Keywords & Lifecycle,Can we overload main method in java?,,false,false,false,false,false,3,3,0,0,,0
Previous Question Bank,Core Java,Java Strings,Can we have immutable constructor?,,false,false,false,false,false,8,3,9,0,,0
Previous Question Bank,Core Java,Java Strings,"String s1=abc
String s2=new String(""abc"")
Will it create two different objects? If yes where?",,false,false,false,false,false,9,3,9,0,,0
Previous Question Bank,Introduction,General,Tell me about yourself,"<ul><li>I'm Sathish, Angular Java Full Stack Developer with 11 years of experience in building enterprise-grade applications</li><li>I've Completed my B.E CSE</li><li>Currently working as a Technical Lead at HCL for a US-based healthcare client.</li><li>Also, worked in different business domains like ERP, E-Commerce & Manufactoring</li><li>My core technical expertise are Java 21, Spring Boot, Angular, Kafka, and Elasticsearch</li><li>I also have hands-on experience in React, GraphQL, RabbitMQ, and Redis</li><li>My current role is to bridging the gap between business goals and technical execution. <ul><li>I collaborate closely with Product Owners to refine requirements</li><li>Partner with architects to ensure our systems are secure, reliable, and scalable</li><li>and team up with DevOps engineers to streamline CI/CD pipelines.</li></ul></li><li>I am well-versed in Scaled Agile environments, I have been part of full agile lifecycle from PI Planning to daily scrum execution &amp; release management.</li><li>Recently, I’m exploring Agentic AI tools like Claude Code and GitLab Duo that increased productivity in development and organizational workflows</li></ul>",true,false,false,false,true,0,0,0,0,2026-08-14,1
Previous Question Bank,Introduction,General,Explain your current project,"The project is a web portal for digital aircraft maintenance manual Like we versioning different editions of books this web portal is used to customize manual to aircraft customer based on their flight configuration It is a cloud based spring boot microservice application which also support offline mode for tab users We used Modularized Angular application as a frontend customized Authentication & Authorization service using authentication token elasticsearch for index, search & filtering documents RabbitMQ for event based communication Camunda for Workflow based approval and publish of documents I worked on customizing elastic search for offline application using angular & elasticsearch js plugin UI & Backend related tasks for filtering documents based on tags usings facets similar to ecommerce websites like Amazon Version controlling documents similar to Git branches using rabbitmq & camunda HOTFIX",false,false,false,false,false,13,0,0,0,,0
Previous Question Bank,Introduction,General,Agile process - how feature is travelled,<ul><li>PI</li><li>3 sprints <ul><li>1 Innovation &amp; Planning(IP) sprint</li></ul></li><li>Feature</li><li>User Story</li><li>Task</li><li>Sub-task</li><li>Issue / Block</li><li>Bug</li><li>Change Request</li></ul>,false,false,false,false,false,7,0,0,0,,0
Previous Question Bank,Introduction,General,How will you secure your endpoint,"<ul><li><p>I secure endpoints using a layered <strong>defense-in-depth architecture</strong>:</p><ul><li><p><strong>Edge &amp; Gateway:</strong> Cloudflare/API Gateway for DDoS mitigation and dynamic rate limiting.</p></li><li><p><strong>Authentication &amp; OAuth2:</strong> Spring Security enforcing JWT validation with OAuth2 Authorization Code Flow + PKCE for SPAs (protecting Client IDs without embedding secrets).</p></li><li><p><strong>Authorization:</strong> Fine-grained backend RBAC/ABAC enforced via Spring filters and <code>@PreAuthorize</code> annotations.</p></li><li><p><strong>CSRF &amp; Token Security:</strong> Secure <code>HttpOnly</code>, <code>SameSite=Strict</code> cookies combined with the Double-Submit Cookie pattern for CSRF mitigation.</p></li><li><p><strong>Frontend:</strong> Angular route guards for UX and OWASP-aligned input sanitization to prevent XSS</p></li></ul></li></ul>",false,false,false,false,false,19,0,0,0,,0
Previous Question Bank,Introduction,General,OSI layers,,false,false,false,false,false,12,0,0,0,,0
Previous Question Bank,Introduction,General,SOLID & GoF Design Patterns in Java,,false,false,false,false,false,18,0,0,0,,0
Previous Question Bank,Introduction,General,How to implement singleton or prototype design pattern,,false,false,false,false,false,17,0,0,0,,0
Previous Question Bank,Introduction,General,What is factory design pattern,,false,false,false,false,false,16,0,0,0,,0
Previous Question Bank,Introduction,General,What is the use of cors & htaccess,"<ul><li>In a full-stack architecture, <strong>CORS</strong> is a browser-security contract configured in Spring Boot to safely allow the Angular frontend to access the API, while <strong>.htaccess</strong> is an Apache server configuration used to redirect all frontend traffic to <code>index.html</code> to prevent 404 errors during client-side Angular routing</li></ul>",false,false,false,false,false,11,0,0,0,,0
Previous Question Bank,Introduction,General,gzip,"<ul><li>Gzip is a <span><strong>data compression algorithm</strong></span> used to shrink HTTP payload sizes&mdash;such as JSON, HTML, and JavaScript&mdash;significantly reducing network latency and improving page load times for full-stack applications</li></ul>",false,false,false,false,false,10,0,0,0,,0
Previous Question Bank,Introduction,General,What is your Core competency,"<div><div><ul><li>My core&nbsp;competencies are Java 21, Spring Boot, Angular, Kafka, and Elasticsearch</li><li>I also have hands-on experience in React, GraphQL, RabbitMQ, and Redis</li></ul></div></div>",true,false,false,false,false,1,0,0,0,2026-08-14,1
Previous Question Bank,Introduction,General,Explain Deployment process,,false,false,false,false,false,15,0,0,0,,0
Interview Tips,Introduction,General,Important links / Ref,www.onlinetutorialspoint.com https://howtodoinjava.com/ https://howtodoinjava.com/java8/java-stream-distinct-examples/ https://www.onlinetutorialspoint.com/spring-boot/spring-boot-datarest-example-repositoryrestresource.html https://www.geeksforgeeks.org/java-program-find-ip-address-computer/?ref=lbp https://www.geeksforgeeks.org/java/?ref=shm https://www.javatpoint.com/java-tutorial https://spring.io/guides https://www.javatpoint.com/java-tutorial https://www.tutorialspoint.com/java/java_overview.htm https://www.programiz.com/java-programming https://www.learnjavaonline.org/ https://www.scientecheasy.com/2018/07/core-java-tutorial.html/ https://javatechonline.com/ https://javatechonline.com/java-interview-questions/ https://javatechonline.com/java-coding-interview-questions/,false,false,false,false,false,0,0,0,1,,0
Interview Tips,Introduction,General,Spring realted interview questions in websites,"Spring realted interview questions in interviewbit, javatpoint, github available for Spring, SpringBoot, Hibernate, Microservices, MVC, JPA, JUNIT, Maven,",false,false,false,false,false,1,0,0,1,,0
Previous Question Bank,Introduction,General,Explain your carrer graph so far,"<div><div><p>Looking back at my career graph, every transition has added a new dimension to my skill set:</p><ul><li><p><strong>Startup Phase:</strong> I started my career in a fast-paced startup environment, which gave me <em><span><strong>end-to-end ownership</strong></span></em> across the entire software lifecycle&mdash;from wireframing and frontend/backend development to database management.</p></li><li><p><strong>Contus (Mid-Sized):</strong> Moving to Contus allowed me to <em><span><strong>deepen my core technical expertise</strong></span></em> and solve more complex engineering challenges.</p></li><li><p><strong>Infosys (Enterprise):</strong> At Infosys, I scaled up to enterprise-level environments, <em><span><strong>taking on team leadership, cross-team collaboration</strong></span></em>, and delivery management.</p></li><li><p><strong>HCL Tech (Leadership):</strong> Currently at HCL, my focus has evolved toward <em><span><strong>strategic, cross-functional leadership</strong></span></em>&mdash;driving architectural decisions, refining product vision with stakeholders, and overseeing full release cycles</p></li></ul></div></div>",false,false,false,false,false,2,0,0,0,,0
Previous Question Bank,Introduction,General,What are the challeges you have faced & solved in current project ?,"<ul><li><strong>Technically,</strong><ul><li>I successfully resolved a critical application bottleneck by redesigning a heavy, real-time data sync pipeline between our Spring Boot microservices and the Angular frontend, optimizing memory usage and reducing page load times by 40%</li></ul></li><li><strong>Within Team,</strong><ul><li><strong>Solved with,</strong>&nbsp; <ul><li><span><strong>Run Skill Assessments:</strong> Find out what each person does not know through casual code reviews or low-pressure audits.</span></li><li><span><strong>Provide Targeted Mentoring:</strong> Pair weaker staff with stronger peers or run short, focused workshops on key tools and code patterns.</span></li><li><span><strong>Shift to System Design:</strong> Let team members lead on planning, documentation, and coordination while you help guide the core technical logic.</span></li><li><span><strong>Set Clear Standards:</strong> Write down clear rules for code quality and testing so expectations are objective, not personal.</span></li><li><span><strong>Lead with Empathy:</strong> Acknowledge their vast domain knowledge and years on the job while gently coaching them on modern technical needs.</span></li></ul></li></ul></li></ul>",false,false,false,false,false,9,0,0,0,,0
Previous Question Bank,Introduction,General,What are the technologies that you have worked on so far?,"<div><div><ul><li>My core&nbsp;competencies are Java 21, Spring Boot, Angular, Kafka, and Elasticsearch</li><li>I also have hands-on experience in React, GraphQL, RabbitMQ, and Redis</li></ul></div></div>",false,false,false,false,false,4,0,0,0,,0
Previous Question Bank,Introduction,General,What are the domains that you have worked so far?,<ul><li>ERP</li><li>ECommerce</li><li>Manufacturing</li><li>Healthcare</li></ul>,false,false,false,false,false,3,0,0,0,,0
Previous Question Bank,Introduction,General,Can you explain architecture of previous project?,,false,false,false,false,false,14,0,0,0,,0
Previous Question Bank,Introduction,General,What do you know about Angular & Spring,"<ul><li><span>Angular is a modern TypeScript-based frontend framework utilizing fine-grained reactivity (Signals)</span> and standalone components,</li><li>while Spring Boot is a robust Java backend framework providing auto-configured REST APIs.</li><li>Together, they form an enterprise-grade, decoupled architecture emphasizing strict typing, dependency injection, and scalable microservices.</li></ul><p><span><strong>One-Line Interview Summary</strong></span></p><ul><li>Angular and Spring Boot deliver an enterprise-grade, strongly typed full-stack architecture where a reactive, component-driven client communicates seamlessly with a secure, auto-configured microservices backend via RESTful APIs</li></ul>",false,false,false,false,false,5,0,0,0,,0
Previous Question Bank,Introduction,General,Why do we prefer Angular & Spring Boot over other frameworks,"<h2>Angular</h2><h2>📦 Ecosystem</h2><div><ul><li><span>Built-in Tools</span>: No third-party packages needed.</li><li><span>No Tooling Fatigue</span>: Standardized routing and state.</li><li><span>Seamless Updates</span>: CLI automates synchronized upgrades.<span></span></li></ul></div><h2>🏛️ Architecture</h2><div><ul><li><span>Code Consistency</span>: Enforces a strict structure.</li><li><span>Easy Onboarding</span>: Uniform layouts across projects.</li><li><span>Enterprise Scaling</span>: Prevents chaotic design choices.<span></span></li></ul></div><h2>💻 TypeScript</h2><div><ul><li><span>Native Integration</span>: Built with TypeScript first.</li><li><span>Advanced Tooling</span>: Excellent auto-completion and checking.</li><li><span>Backend Familiarity</span>: Appeals to Java/.NET developers.<span></span></li></ul></div><h2>🚀 Core Features</h2><div><ul><li><span>Two-Way Binding</span>: Syncs UI and data.</li><li><span>Dependency Injection</span>: Modular, highly testable code.</li><li><span>Modern Reactivity</span>: Fine-grained signals maximize speed.</li></ul><h2>Spring</h2></div><div></div><div></div><div></div><ol><li><strong>Auto-Configuration:</strong> Configures components automatically, eliminating manual XML setup.</li><li><strong>Embedded Servers:</strong> Includes built-in Tomcat or Jetty for standalone execution.</li><li><strong>Starter Dependencies:</strong> Bundles required libraries to simplify build management.</li><li><strong>Microservices Ready:</strong> Built specifically for containerization and cloud architectures.</li><li><strong>Production-Grade Tooling:</strong> Features built-in health monitoring and metrics tracking.</li></ol>",false,false,false,false,false,6,0,0,0,,0
Previous Question Bank,Introduction,General,"TDD, BDD, Pair Programming","<ul><li><span><strong><span>TDD (Test-Driven Development)</span></strong>: A developer-centric workflow where you write a failing automated test first, then write minimal production code to pass it, and finally clean the code.</span></li><li><span><strong>BDD (Behavior-Driven Development)</strong>: A collaborative workflow where business stakeholders and developers use plain human language (Given-When-Then) to define how a feature behaves before writing code.</span></li><li><span><strong>Pair Programming</strong>: A teamwork practice where two developers share one screen, with one ""Driver"" typing the code and one ""Navigator"" reviewing it in real time.</span></li><li>I view TDD, BDD, and Pair Programming not just as coding practices, but as strategic engineering guardrails that align business intent with modular software design, drastically reducing long-term maintenance costs and alignment gaps.</li></ul>",false,false,false,false,false,8,0,0,0,,0
Previous Question Bank,Introduction,General,,,false,false,false,false,false,0,0,0,0,,0
Previous Question Bank,OOPS,Core Concepts,What is Inheritance & What Relationship it is?,"<ul><li>Inheritance means, Deriving a class from existing base class</li><li>Derived class reuses properties and methods of an existing class</li><li><strong>""is-a"" relationship</strong> (like a Dog ""is-a"" Animal)</li></ul>",false,false,false,false,false,6,1,0,0,,0
Previous Question Bank,OOPS,Understanding OOP Pillers,Diamond problem,"due to multiple inheritence when B,C extends A and again D extends B,C resolved with default interface method",false,false,false,false,false,9,1,1,0,,0
Previous Question Bank,OOPS,Fundamentals,default vs static method,"<ul><li>Default methods are inherited by implementation classes to support backward compatibility, while static methods belong strictly to the interface and cannot be overridden</li><li><strong>Key Differences</strong><ul><li><strong>Instance vs. Class: </strong>Default methods require an object instance to run. Static methods are called directly using the interface name</li><li><strong>Inheritance:</strong> Default methods are inherited by classes and can be overridden. Static methods are not inherited by implementation classes or subclasses</li><li><strong>Multiple Inheritance Conflict:</strong> If a class implements two interfaces with the exact same default method, the class must override and resolve the conflict. This is not an issue for static methods because they are never inherited</li></ul></li></ul>",false,false,false,false,false,11,1,3,0,,0
Previous Question Bank,OOPS,Core Concepts,Polymorphism,"<ul><li>Polymorphism means ""many forms""</li><li>Static/dynamic Binding or Static / Runtime Polymorphism also called Dynamic Method Dispatch Example - Method overloading(static) / overriding(dynamic/runtime)</li></ul>",false,false,false,false,false,5,1,0,0,,0
Previous Question Bank,OOPS,Core Concepts,Abstraction,<ul><li>Abstraction in is the core practice of hiding complex internal code and showing only the essential features to the user.</li><li>provides contract for the class implementing the method</li><li>Acheived thrugh interface (fully) & abstract classes (partially)</li><li>Focus on what is can do over how it is done</li></ul>,false,false,false,false,false,4,1,0,0,,0
Previous Question Bank,OOPS,Understanding OOP Pillers,Abstract class vs method,"<ul><li>Just declared, cant instanciate, sub class can define or override</li></ul><ul><li><strong>Abstract Class</strong><ul><li><strong>Purpose:</strong> Serves as a partial blueprint.</li><li><strong>Capabilities:</strong> Can hold fields (state), concrete methods, and constructors.</li><li><strong>Inheritance:</strong> Subclasses can only extend one abstract class (single inheritance).</li></ul></li><li><strong>Abstract Method</strong><ul><li><strong>Purpose:</strong> Serves as a placeholder for a specific action.</li><li><strong>Capabilities:</strong> Has no body; defines a signature (name, parameters, return type) only.</li><li><strong>Location:</strong> Can only exist inside an abstract class or an interface</li></ul></li><li><p><em><strong>Discuss the ""Open-Closed"" Principle:</strong></em> Explain that abstract classes let you extend software capability (by adding new subclasses) without modifying existing, tested base code</p></li></ul>",false,false,false,false,false,0,1,1,0,,0
Previous Question Bank,OOPS,Understanding OOP Pillers,Interface & Relationship,just declared with Default Methods,false,false,false,false,false,4,1,1,0,,0
Previous Question Bank,OOPS,Understanding OOP Pillers,Purpose/Difference between abstract class and interface,"<ul><li><strong>Abstract class</strong> is what an object is<ul><li>Aharing code and state via tight, single inheritance</li></ul></li><li><strong>Interface</strong> is what an object can do<ul><li>Enforcing decoupled contracts via flexible multiple inheritance</li></ul></li></ul>",false,false,false,false,false,1,1,1,0,,0
Previous Question Bank,OOPS,Understanding OOP Pillers,interface types & example,"- Marker / Markable interface (Ex: Cloneable, Serializable) & Functional interface - (Ex: Runnable)",false,false,false,false,false,5,1,1,0,,0
Previous Question Bank,OOPS,Fundamentals,Can we declare a class as private,Cant declare top-level class only inner class can (cannot be accessed from an object outside the class),false,false,false,false,false,9,1,3,0,,0
Previous Question Bank,OOPS,Understanding OOP Pillers,Can we have constructor for abstract,"yes, called with super() but no use in making it public as we cant instanciate abstract class",false,false,false,false,false,2,1,1,0,,0
Previous Question Bank,OOPS,Understanding OOP Pillers,Can we have constructor for interface,"No, as we dont have a variable/method defined interface also no objects are created but default / static method allowed",false,false,false,false,false,7,1,1,0,,0
Previous Question Bank,OOPS,Core Concepts,Encapsulation,"<ul><li>We cant access variable/method inside class directly. its possible only with object this is called encapsulation</li><li><strong>Restricted Access:</strong> Class variables and methods cannot be accessed directly—they require an object instance to be used.</li><li><strong>State Control:</strong> Prevents objects from being created or modified into invalid states by enforcing strict input validation.</li><li><strong>Enhanced Security:</strong> Keeps internal logic hidden using <code>private</code> access modifiers to prevent unauthorized modifications.</li><li><strong>Thread Safety &amp; Immutability:</strong> Makes objects easier to keep immutable, which naturally prevents data corruption during multithreading.</li></ul>",false,false,false,false,false,3,1,0,0,,0
Previous Question Bank,OOPS,Relationship,Coupling,dependencies btwn object - (interfaces) loosly / (access modifier) tightly coupled,false,false,false,false,false,23,1,2,0,,0
Previous Question Bank,OOPS,Relationship,Cohesion,component which performs a single well-defined task - java.io vs java.util,false,false,false,false,false,24,1,2,0,,0
Previous Question Bank,OOPS,Relationship,Association,"relationship between the objects - 1-1, 1-M, M-M, M-1",false,false,false,false,false,25,1,2,0,,0
Previous Question Bank,OOPS,Relationship,Aggregation,( HAS-A ) - object contains other objects as a part of its state - weak relationship between objects - inheritence (IS-A),false,false,false,false,false,26,1,2,0,,0
Previous Question Bank,OOPS,Relationship,Composition,"strong relationship between the containing object - If you delete the parent object, all the child objects will be deleted automatically.",false,false,false,false,false,27,1,2,0,,0
Previous Question Bank,OOPS,Fundamentals,Does java support multiple inheritence,No but possible with interface,false,false,false,false,false,2,1,3,0,,0
Previous Question Bank,OOPS,Fundamentals,this,reference variable to current object,false,false,false,false,false,3,1,3,0,,0
Previous Question Bank,OOPS,Fundamentals,Method Overloading vs Overridding,"<ul><li>Overloading is about having multiple methods with the same name but different parameters within the same class, whereas overriding is a child class redefining a method from its parent class with the exact same signature</li><li>Overloading is resolved at compile time, while overriding is resolved at runtime based on the actual object type</li></ul>",false,false,false,false,false,0,1,3,0,,0
Previous Question Bank,OOPS,Fundamentals,Super Keyword,"<ul><li>Mostly used for, Calling constructor of a abstract class</li><li>Also used in accessing parent property and overriding default methods</li></ul>",false,false,false,false,false,4,1,3,0,,0
Previous Question Bank,OOPS,Fundamentals,java instanceof operator,"<ul><li>The Java instanceof operator is a binary operator used to test whether an object is an instance of a specific class, subclass, or interface</li></ul>",false,false,false,false,false,5,1,3,0,,0
Previous Question Bank,OOPS,Fundamentals,Access Modifiers,"<ul><li><p>Access modifiers as the keywords that control class, method, and variable visibility.</p></li><li><p><strong>Key Types and Scope</strong></p><ul><li><p><strong>Public:</strong> Accessible from anywhere in the project</p></li><li><p><strong>Protected:</strong> Accessible within the same package and by subclasses in other packages.</p></li><li><p><strong>Default:</strong> Accessible only within its own package.</p></li><li><p><strong>Private:</strong> Accessible only inside the declaring class</p></li></ul></li><li><p><strong>Mention Encapsulation:</strong> Say that access modifiers are the core tool for data hiding and encapsulation in OOP</p></li></ul>",false,false,false,false,false,6,1,3,0,,0
Previous Question Bank,OOPS,Core Concepts,What are Four Pillars of OOP,<ul><li>Encapsulation</li><li>Inheritance</li><li>Polymorphism</li><li>Abstraction</li></ul>,false,false,false,false,false,1,1,0,0,,0
Previous Question Bank,OOPS,Understanding OOP Pillers,What is Dynamic polymorphism,Dynamic polymorphism allows multiple implementations of the inventory service,false,false,false,false,false,3,1,1,0,,0
Previous Question Bank,OOPS,Fundamentals,use of default methods in Java interfaces,Using default methods in Java interfaces for flexible implementation,false,false,false,false,false,10,1,3,0,,0
Previous Question Bank,OOPS,Understanding OOP Pillers,Can we define a method inside interface?,"<ul><li>Yes, since Java 8, interfaces can contain method bodies using default or static keywords, alongside traditional abstract methods</li></ul>",false,false,false,false,false,8,1,1,0,,0
Previous Question Bank,OOPS,Fundamentals,Can we override static methods and private methods?,Overriding static and private methods is not allowed,false,false,false,false,false,1,1,3,0,,0
Previous Question Bank,OOPS,Fundamentals,What is the use of protected access modifier?,"<ul><li>Allows class members to be accessed within their own class, by subclass instances, and by classes in the same package</li></ul>",false,false,false,false,false,8,1,3,0,,0
Previous Question Bank,OOPS,Fundamentals,What is the use of Default modifier?,"<ul><li>The default modifier allows interfaces to evolve by adding new methods with implementations, ensuring full backward compatibility for existing implementing classes</li></ul>",false,false,false,false,false,7,1,3,0,,0
Previous Question Bank,OOPS,Core Concepts,List all Core Concepts,<ul><li>Class</li><li>Object</li><li>Encapsulation</li><li>Inheritance</li><li>Polymorphism</li><li>Abstraction</li></ul>,false,false,false,false,false,2,1,0,0,,0
Previous Question Bank,OOPS,Core Concepts,What is OOP & Why we need it?,<ol><li><p><strong>What it is:</strong> A programming paradigm represents real-world entities as classes and objects.</p></li><li><p><strong>Why we need it:</strong></p><ul><li><p><strong>Reusability:</strong> Write code once and use it again with inheritance.</p></li><li><p><strong>Maintenance:</strong> Fix bugs fast because code is split into small pieces.</p></li><li><p><strong>Security:</strong> Hide data using encapsulation so it stays safe.</p></li><li><p><strong>Scalability:</strong> Grow big software easily without breaking old code.</p></li></ul></li></ol>,false,false,false,false,false,0,1,0,0,,0
Previous Question Bank,OOPS,Understanding OOP Pillers,Interface vs Abstract Class,"<ul><li>While Java 8+ interfaces can have default and static methods, abstract classes are still essential when your design requires</li></ul>",false,false,false,false,false,6,1,1,0,,0
