Subject,Topic,SubTopic,Question,Answer,Done,ReviewLater,Duplicate,NotImportant,Starred,Failed,Visited,Difficulty,Order,SubjectOrder,TopicOrder,SubTopicOrder,SrsDue,SrsStreak,DoneCount,DoneHistory,FailedCount,FailedHistory,ReviewLaterCount,ReviewLaterHistory,Tags,Links,UpdatedAt
CORE JAVA,Multithreading & Concurrency,Memory Model & Low-Level Concurrency,Lock-free Programming & CAS (Compare-And-Swap),,false,false,false,false,false,false,false,,0,2,1,13,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Memory Model & Low-Level Concurrency,AtomicInteger vs volatile,,false,false,false,false,false,false,false,,0,2,1,13,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Memory Model & Low-Level Concurrency,AtomicInteger vs Synchronization,,false,false,false,false,false,false,false,,0,2,1,13,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Memory Model & Low-Level Concurrency,Optimistic vs Pessimistic Locking,,false,false,false,false,false,false,false,,0,2,1,13,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Concurrency Utilities & Locking Framework,High-Level Concurrency Utilities (java.util.concurrent),,false,false,false,false,false,false,false,,0,2,1,14,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Concurrency Utilities & Locking Framework,Explicit Locks: synchronized vs Lock / ReentrantLock,,false,false,false,false,false,false,false,,0,2,1,14,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Concurrency Utilities & Locking Framework,Concurrent Collections: ConcurrentHashMap,,false,false,false,false,false,false,false,,0,2,1,14,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Concurrency Utilities & Locking Framework,"Synchronization Helpers: CountDownLatch, Semaphore",,false,false,false,false,false,false,false,,0,2,1,14,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Thread Pools & Asynchronous Execution,Thread Pools & Executor Framework,,false,false,false,false,false,false,false,,0,2,1,15,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Thread Pools & Asynchronous Execution,Why ExecutorService over raw threads?,,false,false,false,false,false,false,false,,0,2,1,15,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Thread Pools & Asynchronous Execution,ExecutorService & Ways to create Executor Services,,false,false,false,false,false,false,false,,0,2,1,15,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Thread Pools & Asynchronous Execution,"How to check task completion: Callable, Future & Future.isDone()",,false,false,false,false,false,false,false,,0,2,1,15,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Thread Pools & Asynchronous Execution,ThreadPoolExecutor vs ForkJoinPool,,false,false,false,false,false,false,false,,0,2,1,15,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Thread Pools & Asynchronous Execution,ExecutorService vs ForkJoin Framework,,false,false,false,false,false,false,false,,0,2,1,15,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Thread Pools & Asynchronous Execution,Parallel Streams,,false,false,false,false,false,false,false,,0,2,1,15,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Thread Pools & Asynchronous Execution,Asynchronous Programming: CompletableFuture,,false,false,false,false,false,false,false,,0,2,1,15,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Concurrency Trade-Offs & Best Practices,When to use synchronized vs Lock vs AtomicInteger vs volatile,,false,false,false,false,false,false,false,,0,2,1,16,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Concurrency Trade-Offs & Best Practices,"Trade-offs in Java Concurrency (synchronized vs Lock, wait/notify vs BlockingQueue, etc.)",,false,false,false,false,false,false,false,,0,2,1,16,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Concurrency Trade-Offs & Best Practices,How to prevent Race Conditions in production,,false,false,false,false,false,false,false,,0,2,1,16,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Practical Coding & Design Challenges,Design a Thread-Safe Singleton,,false,false,false,false,false,false,false,,0,2,1,17,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Practical Coding & Design Challenges,Print Odd-Even using two threads,,false,false,false,false,false,false,false,,0,2,1,17,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Practical Coding & Design Challenges,Print 1 to 100 using three threads,,false,false,false,false,false,false,false,,0,2,1,17,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Practical Coding & Design Challenges,Design Producer-Consumer Pattern,,false,false,false,false,false,false,false,,0,2,1,17,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Practical Coding & Design Challenges,ReentrantLock example,,false,false,false,false,false,false,false,,0,2,1,17,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Practical Coding & Design Challenges,ExecutorService example,,false,false,false,false,false,false,false,,0,2,1,17,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Practical Coding & Design Challenges,CountDownLatch example,,false,false,false,false,false,false,false,,0,2,1,17,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Practical Coding & Design Challenges,Semaphore example,,false,false,false,false,false,false,false,,0,2,1,17,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Practical Coding & Design Challenges,CompletableFuture example,,false,false,false,false,false,false,false,,0,2,1,17,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Practical Coding & Design Challenges,ConcurrentHashMap example,,false,false,false,false,false,false,false,,0,2,1,17,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Practical Coding & Design Challenges,Design a Thread-Safe Cache,,false,false,false,false,false,false,false,,0,2,1,17,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Practical Coding & Design Challenges,Design a Connection Pool,,false,false,false,false,false,false,false,,0,2,1,17,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Multithreading & Concurrency,Practical Coding & Design Challenges,Explain a Multithreading issue solved in production,,false,false,false,false,false,false,false,,0,2,1,17,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,Java I/O Architecture Overview,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,I/O Inheritance Hierarchy Diagram,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,Stream Classifications Based on Data Type,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,Byte Stream vs Character Stream,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,InputStream vs Reader,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,OutputStream vs Writer,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,"Byte Stream Classes (FileInputStream, FileOutputStream)",,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,"Character Stream Classes (FileReader, FileWriter)",,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,What is Buffering & Why is Buffering Faster?,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,FileInputStream vs BufferedInputStream & FileOutputStream vs BufferedOutputStream,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,FileReader vs BufferedReader,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,BufferedReader vs Scanner,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,read() vs readLine(),,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,"Bridge Streams (InputStreamReader, OutputStreamWriter)",,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,flush() vs close(),,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,Best Practice to Read a File Example,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,try-finally vs try-with-resources,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,File vs Path,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,File vs Files,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,Paths.get() vs Path.of(),,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,createNewFile() vs mkdir(),,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,delete() vs deleteIfExists(),,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,Classic I/O (IO) vs New I/O (NIO) vs NIO.2,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,Stream vs Channel,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,FileChannel vs Streams,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,Why is NIO Faster?,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,Heap Buffer vs Direct Buffer,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,Explain flip() in ByteBuffer,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,"Difference between flip(), clear(), and compact()",,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,What is FileChannel?,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,What is a Memory-Mapped File?,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,Files.copy() vs FileChannel.transferTo(),,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,How Would You Read a 10 GB File Efficiently?,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,How Would You Monitor a Directory for File Changes?,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,I/O In Java,I/O In Java,What Are Java I/O Best Practices in Production?,,false,false,false,false,false,false,false,,0,2,1,19,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,What is Serialization?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,What is Deserialization?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,Why do we need Serialization?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,What is Serializable interface?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,Why is Serializable a Marker Interface?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,How do you serialize and deserialize an object? (ObjectOutputStream / ObjectInputStream),,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,What is transient variable?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,Can static variables be serialized?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,What is serialVersionUID?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,What happens if serialVersionUID changes?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,What is NotSerializableException?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,What happens if an object contains another non-serializable object?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,"Parent Serializable, Child not Serializableâwhat happens?",,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,"Child Serializable, Parent not Serializableâwhat happens?",,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,Custom serialization: How do writeObject() and readObject() work?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,What is readResolve()?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,How does Serialization break Singleton pattern?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,Difference between Serializable and Externalizable,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,What are the disadvantages of Java Serialization?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Serialization,Serialization,Why do modern applications prefer JSON/Protobuf/Kryo over Java Serialization?,,false,false,false,false,false,false,false,,0,2,1,18,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,Explain JDBC Architecture,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,JDBC workflow,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,Types of JDBC drivers,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,DriverManager vs Connection,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,Statement vs PreparedStatement vs CallableStatement,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,Why PreparedStatement prevents SQL Injection,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,executeQuery() vs executeUpdate() vs execute(),,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,What is ResultSet?,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,Types of ResultSet,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,What is AutoCommit?,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,Commit vs Rollback,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,Savepoint,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,How transactions work,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,SQLException,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,Try-with-resources,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,Connection Pooling,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,HikariCP,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,Batch Processing,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,DatabaseMetaData vs ResultSetMetaData,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,JDBC,JDBC,Best practices for writing production-quality JDBC code,,false,false,false,false,false,false,false,,0,2,1,20,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,What are Generics?,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Why do we need Generics?,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Real-world use of Generics in the Java Collections Framework,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Generic Class vs Generic Method,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Raw Type vs Generic Type,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Type Inference and Diamond Operator,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Why can't Generics use primitives?,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Why can't we do new T()?,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Why can't Generic Arrays be created?,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Why is `List<Integer>` not a subtype of `List<Number>`?,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,What are Bounded Type Parameters?,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Multiple Bounds (T extends A & B),,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Generic Wildcards,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,`List<?>` vs `List<Object>`,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Wildcard Upper vs Lower Bounds (extends vs super),,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,"Explain PECS (Producer Extends, Consumer Super)",,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Generic Functional Interfaces,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,What is Type Erasure?,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Bridge Methods,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
CORE JAVA,Misc,Misc,Heap Pollution,,false,false,false,false,false,false,false,,0,2,1,21,,0,0,,0,,0,,,,1787282780488
SPRING ECOSYSTEM,Spring Core & DI,Spring Core & DI,Explain Spring IoC container lifecycle. Bean creation flow end-to-end?,,false,false,false,false,false,false,false,hard,0,3,0,0,,0,0,,0,,0,,,,1787452367314
SPRING ECOSYSTEM,Spring Core & DI,Spring Core & DI,Singleton vs Prototype vs Request vs Session scope. Production implications?,,false,false,false,false,false,false,false,easy,0,3,0,0,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring Core & DI,Spring Core & DI,@Autowired vs @Inject vs constructor injection. Which & why?,,false,false,false,false,false,false,false,,0,3,0,0,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring Core & DI,Spring Core & DI,Circular dependency in beans. What happens? How to fix?,,false,false,false,false,false,false,false,,0,3,0,0,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring Core & DI,Spring Core & DI,@Lazy annotation. When use? Performance implications?,"<h4>When to Use</h4><ul><li>For heavy, rarely used beans that slow down startup.</li><li>To resolve complex circular dependencies by lazy-loading an injection point.</li><li>For environment-specific or profile-dependent beans</li></ul><pre><code class=""language-java"">import org.springframework.context.annotation.Lazy;
import org.springframework.stereotype.Component;

@Component
@Lazy // Bean is NOT created at application startup
public class HeavyReportService {
    public HeavyReportService() {
        System.out.println(""HeavyReportService initialized!"");
    }

    public void generateReport() {
        System.out.println(""Generating report..."");
    }
}
</code></pre>",false,false,false,false,false,false,false,,0,3,0,0,,0,0,,0,,0,,,,1787678050075
SPRING ECOSYSTEM,Spring Core & DI,Spring Core & DI,BeanPostProcessor & BeanFactoryPostProcessor. Real-world use cases?,,false,false,false,false,false,false,false,,0,3,0,0,,0,0,,0,,0,,,,1787674386284
SPRING ECOSYSTEM,Spring Core & DI,Spring Core & DI,ApplicationContext vs BeanFactory. When each?,,false,false,false,false,false,false,false,,0,3,0,0,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring Core & DI,Spring Core & DI,@Configuration vs @Component. Difference in bean creation?,,false,false,false,false,false,false,false,,0,3,0,0,,0,0,,0,,0,,"[""FAQ""]",,1787452502278
SPRING ECOSYSTEM,Spring Core & DI,Spring Core & DI,Bean initialization: @PostConstruct vs InitializingBean vs init-method. Which preferred?,,false,false,false,false,false,false,false,,0,3,0,0,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring Core & DI,Spring Core & DI,Bean destruction: @PreDestroy vs DisposableBean vs destroy-method. Cleanup order?,,false,false,false,false,false,false,false,,0,3,0,0,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring MVC & Web,Spring MVC & Web,Explain DispatcherServlet request flow end-to-end.,<ul><li><strong>Intercept</strong>: DispatcherServlet receives the incoming HTTP request.</li><li><strong>Identify</strong>: It queries HandlerMapping to find the appropriate controller.</li><li><strong>Execute</strong>: HandlerAdapter invokes the controller's business logic method.</li><li><strong>Return</strong>: Controller returns a ModelAndView object to DispatcherServlet.</li><li><strong>Resolve</strong>: ViewResolver translates the logical view name into a physical view.</li><li><strong>Render</strong>: The view template renders the model data and returns the response.</li></ul>,false,false,false,false,false,false,false,easy,0,3,1,2,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring MVC & Web,Spring MVC & Web,HandlerMapping vs HandlerAdapter. Roles?,,false,false,false,false,false,false,false,,3,3,1,2,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring MVC & Web,Spring MVC & Web,@RequestMapping vs @GetMapping vs @PostMapping. Differences?,,false,false,false,false,false,false,false,,4,3,1,2,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring MVC & Web,Spring MVC & Web,@RequestParam vs @PathVariable vs @RequestBody. When each?,,false,false,false,false,false,false,false,,5,3,1,2,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring MVC & Web,Spring MVC & Web,@ControllerAdvice vs @RestControllerAdvice. Exception handling difference?,,false,false,false,false,false,false,false,,6,3,1,2,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring MVC & Web,Spring MVC & Web,@ExceptionHandler vs global error handling. Order of execution?,,false,false,false,false,false,false,false,,7,3,1,2,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring MVC & Web,Spring MVC & Web,Interceptor vs Filter. Difference? Which for authentication?,,false,false,false,false,false,false,false,,8,3,1,2,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring MVC & Web,Spring MVC & Web,CORS configuration. How does preflight work? Spring setup?,"<ul><li><strong>Trigger:</strong> The browser detects a cross-origin request with custom parameters or methods.<li><strong>OPTIONS Request:</strong> The browser sends an OPTIONS call with headers like Access-Control-Request-Method.</li><li><strong>Server Check:</strong> Spring evaluates the request against your defined CORS rules.</li><li><strong>Approval:</strong> If allowed, Spring replies with Access-Control-Allow-* headers, and the browser fires the actual request.</li></li></ul>",false,false,false,false,false,false,false,,9,3,1,2,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring MVC & Web,Spring MVC & Web,Content negotiation in Spring. How does it work?,,false,false,false,false,false,false,false,,2,3,1,2,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Spring MVC & Web,Spring MVC & Web,View Resolution. What happens behind ViewResolver?,,false,false,false,false,false,false,false,,1,3,1,2,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Hibernate & JPA,Hibernate,Entity lifecycle: New → Managed → Detached → Removed. State transitions?,,false,false,false,false,false,false,false,,0,3,3,6,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Hibernate & JPA,Hibernate,@Transactional propagation: REQUIRED vs REQUIRES_NEW vs NESTED. Implications?,,false,false,false,false,false,false,false,,0,3,3,6,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Hibernate & JPA,Hibernate,Lazy loading vs Eager loading. N+1 query problem? How to fix?,,false,false,false,false,false,false,false,,0,3,3,6,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Hibernate & JPA,Hibernate,@OneToMany vs @ManyToOne vs @ManyToMany. Cascade types when?,,false,false,false,false,false,false,false,,0,3,3,6,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Hibernate & JPA,Hibernate,orphanRemoval vs cascadeType.REMOVE. Difference?,,false,false,false,false,false,false,false,,0,3,3,6,,0,0,,0,,0,,,,1787284400673
SPRING ECOSYSTEM,Hibernate & JPA,Hibernate,Session cache vs L2 cache. What's cached? Performance gain?,,false,false,false,false,false,false,false,,0,3,3,6,,0,0,,0,,0,,,,1787284400673
