Subject,Topic,SubTopic,Question,Answer,Done,ReviewLater,Duplicate,LessImportant,Starred,Order,SubjectOrder,TopicOrder,SubTopicOrder,SrsDue,SrsStreak
Core Java,Java Strings,Previous Question Bank,operations using String & StringBuilder,"- compare(), concat(), equals(), split(), length(), replace(), compareTo(), intern(), substring() - charAt() ,compareTo() ,concat() ,contains() ,endsWith() ,equals()equalsIgnoreCase() ,format() ,getBytes() ,getChars() ,indexOf() ,intern() ,isEmpty() ,join() ,lastIndexOf() ,length() ,replace() ,replaceAll() ,split() ,startsWith() ,substring() ,toCharArray() ,toLowerCase() ,toUpperCase() ,trim()",false,false,false,false,false,15,3,9,0,,0
Core Java,Java Strings,Previous Question Bank,StringTokenizer,,false,false,false,true,false,18,3,9,0,,0
Core Java,Java Strings,Previous Question Bank,equals() {things to consider when using} & == & compareTo(),,false,false,false,false,false,16,3,9,0,,0
Core Java,Java Strings,Previous Question Bank,split vs splice,,false,false,false,true,false,17,3,9,0,,0
Core Java,Operators,Previous Question Bank,Unary Operator,,false,false,false,false,false,171,3,10,0,,0
Core Java,Operators,Previous Question Bank,Arithmetic Operator,,false,false,false,false,false,172,3,10,0,,0
Core Java,Operators,Previous Question Bank,Shift Operator,,false,false,false,false,false,173,3,10,0,,0
Core Java,Operators,Previous Question Bank,Relational Operator,,false,false,false,false,false,174,3,10,0,,0
Core Java,Operators,Previous Question Bank,Bitwise Operator,,false,false,false,false,false,175,3,10,0,,0
Core Java,Operators,Previous Question Bank,Logical Operator,,false,false,false,false,false,176,3,10,0,,0
Core Java,Operators,Previous Question Bank,Ternary Operator,,false,false,false,false,false,177,3,10,0,,0
Core Java,Operators,Previous Question Bank,Assignment Operator,,false,false,false,false,false,178,3,10,0,,0
Core Java,Basic Programs,Previous Question Bank,Fibonacci Series in Java,,false,false,false,false,false,2,3,11,0,,0
Core Java,Basic Programs,Previous Question Bank,Prime Number Program in Java & nth Prime Number Java,,false,false,false,false,false,3,3,11,0,,0
Core Java,Basic Programs,Previous Question Bank,Palindrome Program in Java,,false,false,false,false,false,4,3,11,0,,0
Core Java,Basic Programs,Previous Question Bank,Factorial Program in Java,,false,false,false,false,false,5,3,11,0,,0
Core Java,Basic Programs,Previous Question Bank,Armstrong Number in Java,,false,false,false,false,false,6,3,11,0,,0
Core Java,Basic Programs,Previous Question Bank,How to Generate Random Number in Java,,false,false,false,false,false,7,3,11,0,,0
Core Java,Basic Programs,Previous Question Bank,How to Print Pattern in Java,,false,false,false,false,false,8,3,11,0,,0
Core Java,Basic Programs,Previous Question Bank,How to Compare Two Objects in Java,,false,false,false,false,false,9,3,11,0,,0
Core Java,Basic Programs,Previous Question Bank,How to Create Object in Java,,false,false,false,false,false,10,3,11,0,,0
Core Java,Basic Programs,Previous Question Bank,How to Print ASCII Value in Java,,false,false,false,false,false,11,3,11,0,,0
Core Java,Basic Programs,Previous Question Bank,Reverse a String / Number,,false,false,false,false,false,12,3,11,0,,0
Core Java,Basic Programs,Previous Question Bank,second / third largest from array using sort logic of temp variable,,false,false,false,false,false,13,3,11,0,,0
Core Java,Basic Programs,Previous Question Bank,pattern,,false,false,false,false,false,14,3,11,0,,0
Core Java,Java features,Previous Question Bank,List Java 8 Features,"Lambda expressions, Default methods, Static methods in interface, ForEach() method, Method references (using class::method ) Stream builder Base64 Encode Decode, Optional class, Collect vs Collectors class in stream api Nashorn JavaScript Engine, Parallel Array Sorting, Type and Repating Annotations, IO Enhancements, Concurrency Enhancements, JDBC Enhancements etc.",false,false,false,false,false,192,3,2,0,,0
Core Java,Java features,Previous Question Bank,Functional interfaces,,false,false,false,false,false,193,3,2,0,,0
Core Java,Java features,Previous Question Bank,Example Functional interfaces,"Runnable, Comparator, Consumer, Supplier vs Predicate",false,false,false,false,false,194,3,2,0,,0
Core Java,Java features,Previous Question Bank,Consumer vs Supplier vs Predicate,https://medium.com/swlh/understanding-java-8s-consumer-supplier-predicate-and-function-c1889b9423d,false,false,false,false,false,195,3,2,0,,0
Core Java,Java features,Previous Question Bank,Functional Programming vs OOPS vs AOP,,false,false,false,false,false,196,3,2,0,,0
Core Java,Java features,Previous Question Bank,interface method impl in class vers Functional interface method impl using lamda,,false,false,false,false,false,197,3,2,0,,0
Core Java,Java features,Previous Question Bank,"interface that contains only one abstract method, Java 8 onwards, lambda expressions",,false,false,false,false,false,198,3,2,0,,0
Core Java,Java features,Previous Question Bank,Vs @Annotation & Changes after java8 Lambda expression,,false,false,false,false,false,199,3,2,0,,0
Core Java,Java features,Previous Question Bank,What is stream api?,"No storage, functional programming, Possibly unbounded, Laziness-seeking.",false,false,false,false,false,200,3,2,0,,0
Core Java,Java features,Previous Question Bank,stream () from Collection interface,map {uses predicate functional interface} & filter {uses function functional interface} from Stream,false,false,false,false,false,201,3,2,0,,0
Core Java,Java features,Previous Question Bank,"map (), filter, toarray, collect, Collectors",,false,false,false,false,false,202,3,2,0,,0
Core Java,Java features,Previous Question Bank,Parallel vs Sequential Stream in Java,,false,false,false,false,false,203,3,2,0,,0
Core Java,Java features,Previous Question Bank,java 8 vs latest stream() enhancement,,false,false,false,false,false,204,3,2,0,,0
Core Java,Java features,Previous Question Bank,Differentiate stream operations - stream().map/.filter,- stream().map/.filter - to iterate array of list with less memory/processing effort,false,false,false,false,false,205,3,2,0,,0
Core Java,Java features,Previous Question Bank,Differentiate between map (single array) and flat map vs stream api,"array inside another array to flat [[1,2,3],[4,5,6],[7]] -> [1,2,3,4,5,6,7]",false,false,false,false,false,206,3,2,0,,0
Core Java,Java features,Previous Question Bank,What is the improvement in hashmap before and after java8,on hashtable collition complexity increases from O(1) to O(n) so replaced balanced trees instead of linked lists,false,false,false,false,false,207,3,2,0,,0
Core Java,Java features,Previous Question Bank,How to remove duplicate in list in java 8,ARRAY.stream().distinct().collect(Collectors.toList());,false,false,false,false,false,208,3,2,0,,0
Spring,Spring Core,Previous Question Bank,IOC container,,false,false,false,false,false,6,4,1,0,,0
Spring,Spring Core,Previous Question Bank,DI - What is dependency injection?,,false,false,false,false,false,7,4,1,0,,0
Spring,Spring Core,Previous Question Bank,dependency injection vs Ioc - inversion of control,,false,false,false,false,false,9,4,1,0,,0
Spring,Spring Core,Previous Question Bank,what is dispatcher servlet,spring dispatcher servlet video playlist,false,false,false,false,false,10,4,1,0,,0
Spring,Spring Core,Previous Question Bank,Application context,,false,false,false,false,false,12,4,1,0,,0
Spring,Spring Core,Previous Question Bank,How class not found exception is thrown,,false,false,false,false,false,13,4,1,0,,0
Spring,Spring Core,Previous Question Bank,Fail fast or fail safe,,false,false,false,false,false,14,4,1,0,,0
Spring,Spring Core,Previous Question Bank,Dependency management in pom,,false,false,false,false,false,15,4,1,0,,0
Spring,Spring Core,Previous Question Bank,Swagger,https://www.youtube.com/watch?v=IxKL0N7juMQ&list=PL6VhlFq6vOqpjIrQGTprBl7bwrpsvW1Oa&index=5&ab_channel=CoderUlagam,false,false,false,false,false,16,4,1,0,,0
Spring,Spring Core,Previous Question Bank,What is the use of spring profile,,false,false,false,false,false,17,4,1,0,,0
Spring,Spring Core,Previous Question Bank,Scopes of a bean in spring application,"singleton, prototype, request, session",false,false,false,false,false,18,4,1,0,,0
Spring,Spring Core,Previous Question Bank,Why we are going for maven Than ant,,false,false,false,false,false,19,4,1,0,,0
Spring,Spring Core,Previous Question Bank,Gradle / Maven,,false,false,false,false,false,20,4,1,0,,0
Spring,Spring Core,Previous Question Bank,Java / Kotlin / Groovy,,false,false,false,false,false,21,4,1,0,,0
Spring,Spring Core,Previous Question Bank,SLF4j Vs Log4j vs logback,SLF4j (abstract for all log frameworks) Vs Log4j vs logback,false,false,false,false,false,22,4,1,0,,0
Spring,Spring Core,Previous Question Bank,how to manage bean,,false,false,false,false,false,23,4,1,0,,0
Spring,Spring Core,Previous Question Bank,bean life cycle,,false,false,false,false,false,24,4,1,0,,0
Spring,Spring Core,Previous Question Bank,xml bean configuration,,false,false,false,false,false,25,4,1,0,,0
Spring,Spring Core,Previous Question Bank,embedded tomcat vs tomcat as a standalone service??,,false,false,false,false,false,26,4,1,0,,0
Spring,Spring Core,Previous Question Bank,Explain the life cycle of maven,,false,false,false,false,false,27,4,1,0,,0
Spring,Spring Core,Previous Question Bank,pom.xml spring maven dependencies and those packages used for ?,,false,false,false,false,false,28,4,1,0,,0
Spring,Hibernate,Previous Question Bank,using JPA to store Y/N for type Boolean instead of 0/1,,false,false,false,false,false,1,4,2,0,,0
Spring,Hibernate,Previous Question Bank,How to update two tables at a time,commit & rollback - Database rollback vs java/jpa @Transactional annotation,false,false,false,false,false,2,4,2,0,,0
Spring,Hibernate,Previous Question Bank,What is the difference between hibernate and jpa,,false,false,false,false,false,3,4,2,0,,0
Spring,Hibernate,Previous Question Bank,Query catch in jpa,,false,false,false,false,false,4,4,2,0,,0
Spring,Hibernate,Previous Question Bank,Caching in jpa,,false,false,false,false,false,6,4,2,0,,0
Spring,Hibernate,Previous Question Bank,Mapped by in jpa,,false,false,false,false,false,7,4,2,0,,0
Spring,Hibernate,Previous Question Bank,@Transient vs @Volatile,,false,false,false,false,false,8,4,2,0,,0
Spring,Hibernate,Previous Question Bank,@Ignore/@JsonIgnore,,false,false,false,false,false,9,4,2,0,,0
Spring,Hibernate,Previous Question Bank,@Auditable,,false,false,false,false,false,10,4,2,0,,0
Spring,Hibernate,Previous Question Bank,@Entity & related annotations,,false,false,false,false,false,11,4,2,0,,0
Spring,Hibernate,Previous Question Bank,@Table  & related annotations,,false,false,false,false,false,12,4,2,0,,0
Spring,Hibernate,Previous Question Bank,DTO / POJO  & related annotations,,false,false,false,false,false,13,4,2,0,,0
Spring,Hibernate,Previous Question Bank,@valid,,false,false,false,false,false,14,4,2,0,,0
Spring,Hibernate,Previous Question Bank,"@Data, @Getter, @Setter",,false,false,false,false,false,15,4,2,0,,0
Spring,Hibernate,Previous Question Bank,ORM - hibernate,,false,false,false,false,false,16,4,2,0,,0
Spring,Hibernate,Previous Question Bank,Why we are using sqlserver,,false,false,false,false,false,17,4,2,0,,0
Spring,Hibernate,Previous Question Bank,How to overcome when we are trying to fetch 1000 of records from single query,,false,false,false,false,false,18,4,2,0,,0
Spring,Hibernate,Previous Question Bank,How to fetch the second largest salary,,false,false,false,false,false,19,4,2,0,,0
Spring,Hibernate,Previous Question Bank,Can we access multiple db/database in single microservics??,,false,false,false,false,false,20,4,2,0,,0
Spring,Hibernate,Previous Question Bank,CRUD,,false,false,false,false,false,21,4,2,0,,0
Spring,Hibernate,Previous Question Bank,"1to1, 1toM, MtoM,...",,false,false,false,false,false,22,4,2,0,,0
Spring,Spring Boot,Previous Question Bank,Jackson JSON,,false,false,false,false,false,253,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Bean factory,,false,false,false,false,false,254,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Application context / Despatcher servlet,,false,false,false,false,false,255,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,XML vs Annotations based configuration,,false,false,false,false,false,256,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Components-of-Spring-Boot,,false,false,false,false,false,257,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Spring boot bootstrap process,,false,false,false,false,false,258,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,how will you Secure spring boot endpoints? ( different methods and its impl steps ),,false,false,false,false,false,259,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,how to create Custom annotation,"<ul><li>To create a custom annotation in Java, define it using the @interface keyword and apply meta-annotations like @Retention and @Target to specify its lifecycle and where it can be used</li></ul><pre><code>import java.lang.annotation.*;

@Retention(RetentionPolicy.RUNTIME) // Available at runtime
@Target(ElementType.METHOD)         // Can only apply to methods
public @interface MyCustomAnnotation {
    String value() default ""Default Text""; // Annotation field with default value
}</code></pre>",false,false,false,false,false,260,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Explain process of creating a endpoint to fetch value from DB,,false,false,false,false,false,261,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,How value is converted from UI to object in backend,,false,false,false,false,false,262,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,How do you communicate with ui from microservice,,false,false,false,false,false,263,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Problems solved by spring framework & what is need for spring boot,- https://www.youtube.com/watch?v=bNFoN956P2A&ab_channel=in28minutesCloud%2CDevOpsandMicroservices - https://www.springboottutorial.com/spring-boot-vs-spring-mvc-vs-spring,false,false,false,false,false,264,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,how to avoid concurrent access to controller,,false,false,false,false,false,265,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,How to implement exception handling in spring boot,,false,false,false,false,false,266,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@RepositoryRestResource without using controller class,,false,false,false,false,false,267,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Hytrix,,false,false,false,false,false,268,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Eureka,,false,false,false,false,false,269,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Loadbalaner,,false,false,false,false,false,270,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Code quality tool - Sonarq,,false,false,false,false,false,271,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Rest template,,false,false,false,false,false,272,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Https methods,,false,false,false,false,false,273,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Https type,,false,false,false,false,false,274,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,"Get,post, delete,put etc",,false,false,false,false,false,275,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,What is the difference between soap and rest,,false,false,false,false,false,276,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,How caching is handled in repository level,,false,false,false,false,false,277,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Difference between .yml and properties file,,false,false,false,false,false,278,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@component vs @service vs @controller,,false,false,false,false,false,279,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@lazyload - service autowire,,false,false,false,false,false,280,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,"componant scan & dispatcher servlet , view resolver",,false,false,false,false,false,281,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,mandatory @annotations for starting a spring / spring boot application,,false,false,false,false,false,282,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,what is the use of @Autoconfiguration ??,,false,false,false,false,false,283,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@required,,false,false,false,false,false,284,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Without @id annotations it act an entity class or not???,,false,false,false,false,false,286,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Why we are using @autowiring,,false,false,false,false,false,287,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,How to read value from .yml file,,false,false,false,false,false,288,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Difference between @qualifier and @primary,,false,false,false,false,false,289,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Different between spring and spring boot,,false,false,false,false,false,290,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,how the spring boot internally work,,false,false,false,false,false,291,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,what is @componentscan,,false,false,false,false,false,292,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Difference between @restcontroller and @controller,,false,false,false,false,false,293,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Java Singleton (JVM level) vs spring Singleton (Application level),,false,false,false,false,false,294,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Connecting to H2/SQl database configuration,,false,false,false,false,false,295,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,How will you get data from database - Controller endpoint -> Repository -> DB flow,,false,false,false,false,false,296,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,"spring boot setup types - eclipse started , spring.io & cmd cli",,false,false,false,false,false,297,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Spring JPA vs Data JPA,,false,false,false,false,false,298,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,CRUD vs JPA Repository & method lists,,false,false,false,false,false,299,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Pessimistic / Optimistic lock,,false,false,false,false,false,300,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,"Lock - Pessimistic Locking, Optimistic Locking, jpa transaction locks, distributed lock, SchedulerLock, Hibernate lock",,false,false,false,false,false,301,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@RequestMapping,,false,false,false,false,false,302,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@Get/Post/Put/PatchDelete Mapping,,false,false,false,false,false,303,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@PathVariable vs @RequestParam,,false,false,false,false,false,305,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@RestController,,false,false,false,false,false,306,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@Repository,,false,false,false,false,false,307,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@Autowired,,false,false,false,false,false,309,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@Componenet vs @Service,,false,false,false,false,false,310,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@Transactional,,false,false,false,false,false,311,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@Configuration & @ConfigurationProperties,,false,false,false,false,false,312,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,@Import,,false,false,false,false,false,313,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,"@RequestAttribute, @RequestHeader, @RequestBody",,false,false,false,false,false,316,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,"@SpringBootApplication == @EnableAutoConfiguration, @ComponentScan, and @SpringBootConfiguration",,false,false,false,false,false,317,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,spring integration vs spring listener vs restcontroller endpoint,,false,false,false,false,false,318,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Put vs Patch,,false,false,false,false,false,319,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,return ResponseEntity vs DTO as json,,false,false,false,false,false,320,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Why ZUUL & Hystrix in maintenence,,false,false,false,false,false,321,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,ZUUL vs cloud-gateway,,false,false,false,false,false,322,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,hystrix vs resilent4j,,false,false,false,false,false,323,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Actuator & explain few of its endpoint,,false,false,false,false,false,325,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,AOP ?,,false,false,false,false,false,326,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,spring aop vs interceptor,,false,false,false,false,false,327,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,Spring boot admin - impl,,false,false,false,false,false,328,4,3,0,,0
Spring,Spring Boot,Previous Question Bank,How microservice communicate & how security is enabled,,false,false,false,false,false,329,4,3,0,,0
Spring,Spring Cloud,Previous Question Bank,How�do you scale up ur project,"using spring cloud with service discovery, fault tolurence & load balancing with multiple instance of core services",false,false,false,false,false,330,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,5 Core Pillars of a Spring Cloud,,false,false,false,false,false,331,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,"*** Dependency, Annotation, Config - Know for each***",,false,false,false,false,false,332,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,Config Server,,false,false,false,false,false,333,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,Discovery Server,,false,false,false,false,false,334,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,API Gateway,,false,false,false,false,false,335,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,Microservices (Workers),,false,false,false,false,false,336,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,Inter-Service Communication (OpenFeign/Load Balancer),,false,false,false,false,false,337,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,Resilience4j for circuit-breaking,,false,false,false,false,false,338,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,How will you setup spring cloud microservices,"Config Server - spring-cloud-config-server & spring-cloud-starter-netflix-eureka-client - @EnableConfigServer, @EnableEurekaClient - spring.cloud.config.server.git.uri=file:///D:/java/blog/blog-config Eureka Server - spring-cloud-starter-netflix-eureka-server - @EnableEurekaServer - management.endpoints.web.exposure.include=* Gateway - spring-cloud-starter-gateway & spring-cloud-starter-netflix-eureka-client - @EnableEurekaClient - spring: cloud: gateway.discovery.locator: enabled: true lower-case-service-id: true Other services - spring-boot-starter-web & spring-cloud-starter-config & spring-cloud-starter-netflix-eureka-client - @EnableEurekaClient - spring.config.import=optional:configserver:http://localhost:8888 pom - spring-boot-starter-parent - default configuration & dependency management, default java version - spring-boot-starter (including auto-configuration support, logging, and YAML) vs spring-starter-web - spring-starter-web vs spring-cloud",false,false,false,false,false,339,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,Mail,,false,false,false,false,false,340,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,Spring reactive,,false,false,false,false,false,341,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,JAR/WAR differece,,false,false,false,false,false,342,4,4,0,,0
Spring,Spring Cloud,Previous Question Bank,change default tomcat for spring boot application,,false,false,false,false,false,343,4,4,0,,0
Spring,Spring Security,Previous Question Bank,Security & basic config,,false,false,false,false,false,344,4,5,0,,0
Spring,Spring Security,Previous Question Bank,"Types of security - Spring default, SAML, Kerberos / LDAP, OAUTH, JWT, OKTA / Open ID Connect (OIDC) / Single sign-on",,false,false,false,false,false,345,4,5,0,,0
Introduction,General,Previous Question Bank,What is your Core competency,"<div><div><ul><li>My core&nbsp;competencies are Java 21, Spring Boot, Angular, Kafka, and Elasticsearch</li><li>I also have hands-on experience in React, GraphQL, RabbitMQ, and Redis</li></ul></div></div>",true,false,false,false,false,1,0,0,0,2026-08-14,1
Introduction,General,Previous Question Bank,Explain Deployment process,,false,false,false,false,false,15,0,0,0,,0
Angular,General Angular,Previous Question Bank,AngularJS vs Angular,,false,false,false,false,false,1,7,2,0,,0
Angular,General Angular,Previous Question Bank,AOT vs JIT,,false,false,false,false,false,2,7,2,0,,0
Angular,General Angular,Previous Question Bank,interpolation,,false,false,false,false,false,3,7,2,0,,0
SQL,General,Previous Question Bank,Stored procedure,,false,false,false,false,false,0,5,0,0,,0
SQL,General,Previous Question Bank,"select, update, delete",,false,false,false,false,false,1,5,0,0,,0
Angular,General Angular,Previous Question Bank,Angular Bootstrap,,false,false,false,false,false,4,7,2,0,,0
Angular,General Angular,Previous Question Bank,one way vs two way,,false,false,false,false,false,5,7,2,0,,0
Angular,General Angular,Previous Question Bank,Angular Third-Party integration,,false,false,false,false,false,6,7,2,0,,0
Angular,General Angular,Previous Question Bank,Componenet lifecycle,,false,false,false,false,false,7,7,2,0,,0
Angular,General Angular,Previous Question Bank,Componenet vs Service,,false,false,false,false,false,8,7,2,0,,0
Angular,General Angular,Previous Question Bank,templateUrl vs  template vs ng-template vs ng-container vs ngtemplateoutlet,,false,false,false,false,false,9,7,2,0,,0
Angular,General Angular,Previous Question Bank,Subject vs BehaviouralSubject vs observable,,false,false,false,false,false,10,7,2,0,,0
Angular,General Angular,Previous Question Bank,Promise vs observable,,false,false,false,false,false,11,7,2,0,,0
Angular,General Angular,Previous Question Bank,Router logic,,false,false,false,false,false,12,7,2,0,,0
Angular,General Angular,Previous Question Bank,Lazy loading,,false,false,false,false,false,0,7,2,0,,0
Angular,General Angular,Previous Question Bank,Pipes,,false,false,false,false,false,13,7,2,0,,0
Angular,General Angular,Previous Question Bank,Directives & Types - predefined examples,,false,false,false,false,false,14,7,2,0,,0
Angular,General Angular,Previous Question Bank,PWA,,false,false,false,false,false,15,7,2,0,,0
Angular,General Angular,Previous Question Bank,Service worker,,false,false,false,false,false,16,7,2,0,,0
Angular,General Angular,Previous Question Bank,SSR / Universal Application,,false,false,false,false,false,17,7,2,0,,0
Angular,General Angular,Previous Question Bank,Input / Output,,false,false,false,false,false,18,7,2,0,,0
Angular,General Angular,Previous Question Bank,ViewChild vs ViewChildren vs Querylist,,false,false,false,false,false,19,7,2,0,,0
Angular,General Angular,Previous Question Bank,Reactive Forms vs Template-driven Forms,,false,false,false,false,false,20,7,2,0,,0
Spring,Hibernate,Previous Question Bank,How to connect application to Database?,,false,false,false,false,false,0,4,2,0,,0
Spring,Hibernate,Previous Question Bank,How username and password are protected while connecting to DB?,using microsoft azure like vault,false,false,false,false,false,23,4,2,0,,0
Spring,Spring Boot,Previous Question Bank,Where the environment variables are stored in azure?,,false,false,false,false,false,77,4,3,0,,0
Spring,Spring Security,Previous Question Bank,Spring security(how do you secure ur application? and which library is used?),,false,false,false,false,false,2,4,5,0,,0
Spring,Hibernate,Previous Question Bank,what is the use of spring-data-jpa depenedency?,,false,false,false,false,false,24,4,2,0,,0
Spring,Hibernate,Previous Question Bank,What is JPA?,,false,false,false,false,false,25,4,2,0,,0
Core Java,Multi-threading,Previous Question Bank,what is synchronized methods,,false,false,false,false,false,13,3,6,0,,0
Spring,Hibernate,Previous Question Bank,diff btw native query and normal query,,false,false,false,false,false,26,4,2,0,,0
Spring,Spring Boot,Previous Question Bank,springboot application & mvc repository - end to end deployment process,,false,false,false,false,false,78,4,3,0,,0
Spring,Spring Core,Previous Question Bank,"Content-Disposition inline, attachment",,false,false,false,false,false,0,4,1,0,,0
Spring,Spring Core,Previous Question Bank,what is the use of response entity,,false,false,false,false,false,1,4,1,0,,0
Spring,Spring Security,Previous Question Bank,what security is used in your current project,,false,false,false,false,false,3,4,5,0,,0
Spring,Hibernate,Previous Question Bank,can a single springboot project have multiple db,,false,false,false,false,false,27,4,2,0,,0
Spring,Hibernate,Previous Question Bank,how to connect to db,,false,false,false,false,false,28,4,2,0,,0
Spring,Spring MVC,Previous Question Bank,diff btw pathvariable and request param,,false,false,false,false,false,0,4,6,0,,0
Spring,Spring MVC,Previous Question Bank,Difference between @Restcontroller and @controller,,false,false,false,false,false,1,4,6,0,,0
Spring,Spring Security,Previous Question Bank,what is actuator,,false,false,false,false,false,4,4,5,0,,0
Spring,Hibernate,Previous Question Bank,what is the difference between hibernate and jpa,,false,false,false,false,false,30,4,2,0,,0
Spring,Hibernate,Previous Question Bank,"one to one, many to one mapping",,false,false,false,false,false,31,4,2,0,,0
Spring,Spring Boot,Previous Question Bank,"Difference between @Qualifier, @Autowired, @Bean",,false,false,false,false,false,80,4,3,0,,0
Solid - GoF,GoF,Previous Question Bank,how to create singleton class,,false,false,false,false,false,0,2,0,0,,0
Core Java,Misc,Previous Question Bank,"what is jvm, jit, jre and their heap memory size",,false,false,false,false,false,41,3,5,0,,0
Core Java,Collections,Previous Question Bank,"default capacity of list (10), map (16 buckets), set (16 as internally it is hashmap)",,false,false,false,false,false,14,3,3,0,,0
Core Java,Misc,Previous Question Bank,can we have static constructor,,false,false,false,false,false,42,3,5,0,,0
Spring,Spring Security,Previous Question Bank,how to know bean class in project,- using actuator,false,false,false,false,false,5,4,5,0,,0
Spring,Spring Core,Previous Question Bank,@ComponentScan tells Spring in which packages you have annotated classes which should be managed by Spring,,false,false,false,false,false,2,4,1,0,,0
Spring,Spring Core,Previous Question Bank,how-to-load-configuration-classes-from-separate-jars,- @Import(NameOfTheConfigurationYouWantToImport.class),false,false,false,false,false,3,4,1,0,,0
Core Java,Multi-threading,Previous Question Bank,Optimistic vs. Pessimistic locking,,false,false,false,false,false,42,3,6,0,,0
Spring,Hibernate,Previous Question Bank,Optimistic vs. Pessimistic locking,,false,false,false,false,false,32,4,2,0,,0
